id,preco
92941,2872.17
85070,2602.66
9308,2587.68
55336,2726.03
75522,4056.24
30236,10812.23
4736,2304.24
67254,3022.39
58419,1441.76
22151,3423.62
21736,15586.82
98392,4275.46
7757,19412.4
75312,2504.19
62947,3892.8
20905,1849.8
12287,4764.22
80114,2718.86
28599,6626.89
53174,15728.41
9013,1810.02
95590,8847.4
88933,10257.73
55807,3460.72
32211,6159.24
28461,3285.56
68873,22674.0
52002,6842.28
95529,12088.85
74484,11278.81
5076,1609.38
43919,19826.06
18529,12211.77
28935,3307.92
77844,3292.28
36523,4169.01
9894,2066.38
45789,17354.76
6136,1780.56
98975,3964.13
57640,2048.1
14733,3521.69
83923,5063.81
66210,4063.78
75131,9161.24
15690,8499.28
8343,12486.31
59437,3524.4
72065,4623.98
67343,17332.57
54337,6359.36
66990,3343.08
98059,16478.34
84572,4297.9
50169,14013.96
54134,13779.86
16993,2900.76
43412,6983.9
42805,14559.58
12658,4580.5
38597,4127.75
12912,5008.56
16694,14895.9
77479,3802.02
67829,2140.4
6889,5877.01
52046,3109.79
89435,8919.21
50071,2038.99
46507,19377.34
40084,14006.58
45032,1565.35
64968,4591.51
29380,20393.42
61703,12097.0
83847,5202.94
35516,1713.32
94458,1005.7
79196,6533.1
21659,12388.74
77118,4229.75
81506,4007.45
1251,15446.5
94057,6779.74
80510,14041.22
22022,2974.37
10707,5712.84
77173,1992.32
39044,3567.15
13616,5712.77
57662,1126.88
58892,4057.63
53567,14632.48
60650,6479.49
19430,18739.83
67581,3848.94
12015,5294.84
73001,13019.27
76671,3768.18
29323,5063.59
82639,4518.1
61145,21964.9
20902,2507.18
8234,1308.75
59756,4235.31
52899,8909.95
12736,7589.83
64421,1067.45
72642,3135.03
29645,1272.0
49620,2776.96
71144,7302.08
43702,2607.21
61179,20338.48
63772,2024.05
66703,2339.38
66135,1860.43
23495,8410.87
96409,2535.24
62697,7356.93
94952,2868.24
52277,2711.34
94931,4879.49
88627,9402.06
48721,6417.73
99475,16910.68
17974,9552.45
96641,5038.29
46639,4938.31
47227,2101.21
640,9031.39
54815,3259.45
60961,1270.9
95589,3790.38
78091,4102.34
91170,5530.57
96383,4088.06
39221,4040.55
31932,2598.68
13316,13049.57
83064,5260.37
25293,1868.7
22011,6455.26
2058,1912.96
81598,5325.38
63717,1564.38
51878,4540.2
34174,2111.48
20734,7567.74
69708,2569.02
15395,15001.3
16490,2354.24
79614,9708.19
14332,3205.21
21810,8628.94
62247,1800.48
23409,21001.39
24057,1767.09
98819,5585.75
34407,872.21
77449,7934.16
88125,2696.89
70726,1357.77
5220,3007.76
18741,10181.25
73271,1516.06
30520,1857.51
85984,17911.05
87011,5181.99
87908,3853.56
61678,1838.26
5339,3404.71
19327,10716.92
34843,6022.12
31262,11313.28
81693,13698.62
21646,3079.0
73077,11147.8
30749,2148.97
99672,1153.44
6649,5810.52
22506,7037.73
99489,8715.1
73100,3673.84
22558,4768.25
5551,1494.05
32336,14565.64
24654,2242.13
80595,18292.66
68943,7563.77
20657,1664.22
37462,3532.18
20524,2324.71
58163,3497.05
41159,5325.41
21382,4192.7
80496,7034.86
67725,14498.03
80099,7042.0
23372,12889.81
47389,9578.38
74372,8363.35
5217,6232.21
67026,5294.67
44042,1009.82
78812,2630.33
28622,2745.64
78634,2352.41
49809,3628.12
29687,6391.11
50175,7286.09
85628,10770.07
74717,7115.32
11588,1194.28
97550,4196.16
2382,5032.56
41165,9411.19
61200,14430.44
12893,6663.9
31716,2295.82
93269,2025.87
79950,2534.93
30329,8332.5
91300,3690.01
6077,3688.16
62038,4888.66
2229,5032.44
75418,12625.0
62421,5596.38
70489,2416.3
432,4224.15
5593,4554.33
4463,2486.09
67760,3002.49
43492,8716.39
13277,9631.95
95193,1519.7
68318,2856.59
45233,1978.67
97459,6296.37
22861,18461.17
43422,4349.6
26379,5260.4
79809,3749.75
91533,2940.55
44304,1578.16
22084,7714.69
77756,3135.92
64014,18626.97
52515,5174.46
14971,1063.74
78299,2323.42
37260,3500.23
36564,4898.79
57330,1668.75
36421,1844.83
55708,2837.82
40239,7365.83
30900,5705.8
18918,4830.93
40487,2678.7
36342,3786.84
91549,18094.0
78697,3613.03
59046,5801.48
39050,4187.08
34302,1432.99
40170,6698.12
6249,6587.75
62985,2392.57
56828,12720.71
64515,6665.88
6017,2127.34
93615,2948.49
73606,12662.45
64821,2284.24
46061,6703.73
55720,3554.88
21353,7361.35
29397,4326.96
23162,1193.47
83883,19076.13
25985,2129.82
70908,1061.9
20630,1801.3
59818,3392.71
48369,6365.42
54560,18633.8
9164,1688.54
28720,7701.46
43586,6088.35
32799,2894.77
9376,6465.33
88601,2305.95
85813,7178.18
82896,6614.6
72331,5695.08
14938,2403.1
27084,2698.04
91261,6147.68
99681,10591.71
14255,1636.12
62258,2382.67
32720,3391.14
24884,1916.31
79502,738.22
99051,9448.79
69254,16410.08
55334,16282.48
69143,4597.11
87003,3564.28
55701,9565.77
14088,11902.31
90679,5336.07
96925,4335.43
651,10632.29
83379,10269.39
93732,5425.61
90403,8395.58
43787,10433.18
52526,18991.27
66263,2505.72
35196,8905.02
4222,953.64
90116,6329.82
53301,5399.91
82435,2331.13
67610,6835.66
60743,17256.71
93905,6928.94
40781,3556.09
72142,2124.99
95352,11973.05
20400,10470.31
95222,6427.17
15909,3509.05
67085,6625.73
82419,12159.53
26985,2863.42
78245,3458.93
15810,7672.11
84689,1775.21
74194,4015.95
18961,2553.62
7101,5126.97
37161,1365.42
7866,9233.55
43262,3545.01
64547,1856.37
75364,2518.9
14282,2893.85
4106,4797.01
67322,4803.43
42005,4960.09
61924,17919.18
28871,2373.3
18758,4412.54
31758,2906.67
82158,4421.09
85581,847.65
67650,1365.21
29422,3919.93
80360,1375.86
47997,3541.2
26520,6360.61
49559,18446.13
12292,4413.56
90687,2411.73
61739,6621.64
70114,3392.06
6482,1144.0
38138,1851.49
81428,3098.01
66204,6886.55
46818,18848.29
47511,18269.71
61958,2132.17
27977,3630.4
31958,5247.11
49283,3828.69
80738,1623.32
11452,2823.28
42722,1592.7
58247,5402.44
46198,8854.96
606,10396.54
37823,9921.97
74559,14033.22
3439,3300.7
65142,3887.83
58586,1798.64
52449,8022.09
24496,13225.7
26616,5659.07
41857,8569.9
34007,769.63
8152,2312.27
20386,2917.25
49569,710.08
37035,2649.02
9008,2226.55
70633,3739.2
65553,2503.54
27162,1508.7
47929,2741.42
7702,7698.51
33437,6471.12
67568,3904.7
21510,4443.09
53638,5024.63
6148,1608.85
68903,6333.06
73385,10266.38
14627,12907.88
45892,2762.45
207,13820.31
21252,6649.48
85874,5538.32
96613,2735.56
7903,8095.03
42415,9212.78
79934,1441.48
80005,1487.19
26114,6436.98
1661,14294.01
39711,21143.95
11830,19146.91
86987,14356.37
70064,12346.78
17651,6201.74
1743,1862.32
6637,3553.48
78708,2029.44
73596,2414.96
65391,3295.74
83404,2360.57
40974,3929.17
84460,1623.48
62939,1705.92
17820,10130.57
50216,3751.29
50682,3949.18
35576,5564.16
58023,19466.62
90757,3452.95
22626,3566.77
16956,770.74
53070,5844.0
16557,7089.21
88382,7211.5
41024,2085.49
68605,4638.71
71170,4063.12
21550,9688.34
31360,8937.22
39903,3688.53
99935,8544.83
95018,2437.88
18803,18433.64
78370,4752.32
9532,14781.01
38604,7450.94
99058,17290.35
86794,9367.04
91720,2152.03
73645,9178.88
14799,4485.26
96381,20828.55
78780,2031.17
56102,7643.67
52923,3681.2
65425,15759.21
87261,2871.48
66598,4725.14
99081,24015.62
16320,2277.56
2720,2763.4
77834,14210.81
91364,2277.15
61440,654.24
46161,9584.99
75313,11944.45
36599,12185.65
63921,4530.85
83916,3230.27
27632,17108.53
53553,5728.3
66918,11356.74
72453,4081.98
28103,3689.77
70849,2431.11
84841,2384.99
21730,3178.57
4724,2151.4
92887,17293.33
53640,10507.08
66725,1320.41
48860,3325.06
2446,4986.69
37845,3492.64
36870,1548.46
85269,1427.1
43074,13049.69
28289,3169.15
85119,4260.38
10636,15316.72
41493,3591.99
40004,3826.07
21383,10143.96
91893,1174.42
57720,2302.03
5240,3296.84
35314,2241.2
69495,4953.04
91363,6430.76
4562,18955.68
72635,3021.81
65146,4187.56
92287,3203.59
27469,3443.34
73249,1776.39
49710,11855.06
87892,2118.53
95829,731.04
8381,2114.53
19391,1325.88
15634,5659.2
60480,10652.39
6790,9447.2
78838,7213.48
50862,5583.18
32983,3465.7
82486,6830.41
77388,1754.34
72594,3660.32
15229,2684.43
11695,3333.16
94152,4705.59
86000,1157.03
74186,4288.57
63872,12357.97
46902,6309.86
115,11653.31
16880,18074.67
86007,20395.14
10143,15786.05
64902,4056.57
20480,3148.46
52420,1882.57
84800,5935.14
76041,2890.41
94413,8496.07
58465,2586.49
21159,2587.62
8824,2128.67
10453,4448.3
73729,6579.25
18504,3662.07
80715,1202.74
46227,2656.35
89260,3884.18
22097,1854.06
95949,2814.11
16297,3276.13
28281,7614.67
90968,4570.17
36346,4095.21
29757,1113.43
52558,2625.92
42024,13752.04
59885,3211.93
68470,2129.35
20780,3595.44
99022,1062.23
98064,5845.56
87683,9724.81
2684,12830.91
82619,6810.96
12576,18246.41
26660,3959.85
2289,5028.01
21686,10446.61
60068,6172.5
90748,12636.76
18937,5129.7
99456,5647.97
75017,12249.43
77265,4824.05
55972,2272.51
99873,8384.53
44012,2647.65
28301,1894.2
88924,3460.16
90834,18129.37
45570,6733.17
77225,1912.0
76621,20359.16
66986,9896.83
33404,7162.58
77147,2636.91
10339,2506.04
38586,782.14
15542,17007.63
86320,1979.17
75089,10238.98
91479,8317.9
76287,4727.94
45575,1893.62
82779,10533.95
79285,7158.61
72791,6036.33
46386,12619.74
47192,1669.92
15452,3813.42
94285,8856.42
18825,15942.38
95149,7558.22
35220,9208.84
52211,3304.39
24066,13847.26
25786,1660.98
83154,8342.93
84983,14407.52
13950,7986.0
89297,15242.82
15628,11059.94
52456,2761.59
4096,6351.83
25543,4332.09
52761,5493.58
6935,1411.21
90974,3377.06
8735,2630.95
79492,15005.55
61384,1901.39
13734,9549.42
13623,8272.84
11857,4566.33
75710,4834.44
96926,3878.94
56403,10349.05
48836,2254.48
72673,1100.65
20567,2997.43
70169,9583.98
56107,3253.47
10989,5376.84
36562,4944.62
87808,6515.31
21530,8274.91
48540,17723.35
46878,598.01
96405,14573.98
78491,4266.07
86263,2425.13
73848,17628.47
26333,4302.76
37409,2793.48
93124,9935.51
31808,1689.97
48602,4989.11
71011,21547.39
53942,1964.23
99041,2713.85
7388,5726.11
9695,3820.51
67420,1723.0
18713,3409.9
15282,5899.22
69930,2870.36
12569,12531.06
18992,3109.85
54535,19970.2
33497,11354.35
25480,10695.08
58575,2402.81
70442,2986.03
29664,7783.5
35322,12875.96
79893,7511.45
31014,2578.17
72942,8043.45
81209,9138.88
77460,2751.3
65629,4646.7
23815,4613.05
96027,4471.27
59136,10850.55
64580,10625.4
71567,2848.18
16269,1471.58
36518,12649.33
89155,3318.33
69920,1428.13
86697,6809.07
3079,8252.37
12761,6289.09
61998,9057.67
28553,2046.39
32502,10900.31
33942,4792.86
1736,2735.1
62757,3198.83
16385,7052.14
87977,5944.14
88257,7935.29
33217,16632.46
16845,1357.68
18975,1055.93
47238,10921.98
42474,866.85
80036,13747.25
67615,4283.25
30693,7497.51
89550,3660.87
11123,1495.16
87635,8579.74
42729,9675.8
60290,19998.11
88218,6085.71
59742,2543.69
98024,13975.48
17980,10116.3
21220,2257.35
70012,6956.29
36309,10917.41
44633,3133.58
47985,7967.84
15668,9362.21
8905,8372.61
51169,5768.1
43991,11485.79
55984,3892.09
53689,4119.99
29626,6547.33
91070,8672.5
89074,1876.7
71484,8181.18
44782,9600.4
92112,2005.73
83368,1939.83
95245,9024.08
89084,6200.18
64384,1004.64
96201,8531.64
66111,8166.89
51568,7689.24
52736,4402.11
17401,6808.21
42725,18221.16
84287,15712.33
38032,3132.21
67448,4428.03
27798,9313.68
86810,3288.07
84396,3688.71
92689,3620.82
9915,4940.16
87863,5654.08
74620,2935.84
75464,3737.68
63284,1955.42
43927,13086.37
17253,3383.97
57369,5245.14
84452,1195.13
69105,8616.73
91032,4998.2
96874,15357.61
20019,1873.32
27173,1860.53
46682,17396.56
1728,5428.15
57088,5679.86
71899,1241.92
53378,1835.15
48067,3997.32
362,13268.08
61760,2392.2
94793,5978.34
27596,5339.2
90872,12221.53
60269,10667.25
59110,1737.39
77849,9502.08
74751,1550.75
83334,5099.4
88727,3789.37
95434,6063.66
6067,2754.34
76552,3608.66
59274,1332.81
90355,2018.55
41639,4315.01
24579,7193.8
71073,11608.45
93630,5875.95
30050,24922.83
83048,9084.13
97605,11631.01
23835,5099.74
25547,23846.06
98919,4107.93
12384,7306.95
13626,2496.09
84450,8917.62
47651,7441.32
72897,2633.31
33320,4230.48
70394,7881.48
98151,5726.2
10744,4203.43
46165,7053.24
23314,4579.81
95395,8013.27
1476,10244.17
25876,1761.88
32789,3020.99
73809,22226.64
60123,6119.95
51418,4443.87
62210,12286.93
58931,6055.04
582,15045.04
25337,2563.99
44643,12419.19
16043,4030.26
7186,21015.43
91779,9214.86
28228,3949.27
73034,10374.07
7553,2929.05
38732,10222.15
4903,2912.26
29448,1786.66
17038,7661.79
10800,1545.91
76098,5897.02
18730,19114.85
81196,5307.43
51357,2639.47
15386,2376.3
41045,11400.19
38623,2566.46
78891,9052.7
21901,14540.72
60632,2311.65
58463,20367.4
69313,1269.5
23085,16371.15
24558,10042.64
79036,6036.11
88494,7808.06
62163,4359.25
81153,2110.81
74557,4027.22
3689,14953.5
41060,14105.41
91749,8196.38
61180,8364.78
78002,2122.92
59816,18577.82
78771,2357.23
29267,14982.13
85358,1129.13
57986,4003.68
56327,7492.53
21004,5183.0
61917,3697.9
52861,3412.24
47670,8442.9
80888,9558.6
29151,12347.54
24007,2287.12
50352,3926.52
76855,21383.45
3344,1811.61
9414,4149.37
7258,4278.26
10158,5750.84
98297,4768.97
20751,13515.04
44464,1843.01
55102,1996.95
86836,6317.23
28469,3974.89
59508,1756.53
49626,3440.69
32664,18517.29
76562,3353.44
7797,17489.02
57151,16003.98
54618,3940.17
93212,2678.98
16799,2443.64
18951,3862.62
22538,7995.92
50338,2066.25
5824,2808.62
58672,5975.28
45301,1383.96
42007,2195.65
20072,2420.0
2531,3576.76
69625,2133.47
29875,4562.4
28107,23688.71
28422,9513.17
49311,6848.64
96217,5174.15
14484,2086.26
19240,1581.71
78727,6531.23
62957,3555.79
92360,5699.99
18008,6619.03
19974,16259.22
89338,9366.89
92786,2558.2
62480,2747.56
7015,10065.77
45205,8872.86
21413,2585.67
18244,4089.88
97296,1639.41
29229,2443.87
44129,5518.47
62164,18290.95
65246,2887.72
91389,4209.44
65661,2720.45
8153,3236.54
86847,5120.67
8203,2925.26
50734,4553.67
17908,2243.67
35463,7464.83
39801,14742.48
64062,2439.42
47131,1245.01
78686,11119.08
77290,13261.52
95518,2299.25
21673,8936.27
31883,11849.5
82446,2174.38
94361,1814.31
39826,8174.58
40208,3731.9
68989,5055.64
33294,3662.17
89747,2327.88
35562,6830.92
49104,9602.74
83351,1970.3
76322,2959.86
61299,1781.34
36839,6592.66
20466,1838.69
49126,9143.98
71557,9086.89
65788,3326.46
71451,4152.41
52942,669.15
84910,9547.46
88431,21139.23
19715,5926.58
62237,9065.69
67479,3241.06
8844,10105.7
35667,26630.62
55266,6651.68
75544,2825.45
46086,5402.6
76229,9233.81
80124,4645.41
55772,1811.29
56006,6250.36
2568,9482.43
73405,8949.68
87761,15798.12
18944,16762.39
46705,17828.81
62524,1762.15
73191,5649.65
54744,3242.18
17819,2076.51
16383,4778.05
68356,7245.05
8958,1799.12
59726,2390.46
81347,1210.76
87460,16320.02
74027,7686.52
38593,4875.05
41591,3163.15
31846,12790.71
33266,9672.15
40798,3336.29
14710,2362.97
43852,5131.99
69745,16293.83
12122,12305.79
93101,3932.57
86724,1632.7
29503,2605.66
12383,5530.64
48373,4829.57
99068,6683.7
62951,2066.04
50530,7263.18
63314,5485.1
41058,3133.32
81728,3842.03
81095,2463.26
29655,5624.42
11804,12563.43
35402,7652.9
48715,3152.58
93495,16239.43
13647,5163.87
25129,2684.8
60938,2028.8
21227,2688.53
82563,1620.02
54159,11779.58
16242,4130.64
64131,3210.42
48275,2767.8
37879,1646.31
51240,3777.86
96907,2716.73
37179,2597.05
9661,2848.61
18357,2486.33
11539,3356.42
64058,2982.1
85986,2312.41
97316,2647.92
740,5385.8
7038,10959.18
74744,1594.47
39891,2359.07
62488,5274.82
44886,13689.14
78670,2145.81
31680,3081.63
31370,2042.06
15074,1421.67
32604,2022.02
14011,1423.93
8494,12865.05
92077,8032.15
55130,2590.41
31182,2404.75
39966,5971.55
54109,1647.59
56840,1464.55
70987,15565.34
1547,9170.25
79019,17615.38
22126,5473.44
25532,6864.11
13117,6828.6
18834,14273.64
98405,7597.68
50096,11013.13
44735,2001.85
90526,1947.29
13781,4047.89
18016,15066.84
82855,3232.8
80784,4888.92
61300,2275.5
54891,2173.72
71110,8839.22
62883,7175.3
28050,2817.42
28122,21188.83
56234,3418.26
13255,4473.36
23315,1171.64
30183,2295.53
1932,1104.23
8519,14048.21
87153,2867.71
7084,19506.19
32786,4684.9
9114,2645.69
38074,15994.58
51346,1949.76
51177,1888.58
90024,2096.59
63449,4412.77
18927,7440.17
9700,3186.59
20242,9851.63
37506,11711.1
51110,2175.35
56110,2536.86
75787,15881.44
57144,19976.28
73520,12109.93
21334,14389.41
82915,9892.29
21098,1966.25
2843,11285.15
68963,6337.97
26764,18549.16
41713,18300.91
99042,13076.9
52926,4463.82
89373,16106.58
83636,2875.85
65717,8276.59
43797,12417.97
539,1149.45
54840,1984.83
82782,13660.98
40246,15636.58
58021,5500.54
39792,9677.19
94175,12804.11
46560,7808.73
57247,2840.2
27347,5019.34
58562,1980.06
16562,1950.74
57159,2582.36
38240,10584.75
92497,1021.25
31164,5634.44
29122,4530.31
47905,12558.29
36298,8369.11
19336,3389.39
44106,11556.16
39431,9236.77
84948,4054.03
70496,2872.32
41299,2445.95
47604,10046.02
87342,8198.0
34059,19420.03
73195,16427.08
11938,2003.95
6616,5744.03
17921,17706.62
51155,4201.82
54510,12497.11
95476,9894.83
27130,6379.76
35982,15864.71
37449,12277.96
10563,11941.82
62870,2279.12
14646,2081.5
79913,7347.45
15519,17158.06
41700,1762.56
45013,20461.87
93890,8852.56
34198,7791.86
95468,2460.03
82880,5208.13
38755,2330.48
39962,20396.68
41999,3997.6
34461,6500.89
79531,7728.61
59723,7042.39
7176,5024.16
75025,1549.31
67530,6823.91
58859,6902.27
80833,5554.18
19895,1252.11
17148,2247.4
66679,6773.92
33358,5524.99
36236,8277.27
29891,9267.53
3734,3886.71
26413,2246.86
30088,2472.02
80656,1784.9
58226,5605.43
63676,3580.84
776,1882.46
79084,8972.61
3700,4553.53
27892,2530.99
58292,3669.4
15929,2230.23
47574,2460.47
34052,2865.6
45820,9128.03
18876,1241.39
11241,4700.38
66630,2519.11
34734,2352.03
35300,1261.8
27495,10951.96
80252,1237.72
19530,2616.75
44186,4991.35
91908,15153.92
88396,16545.75
68349,1587.15
47979,3531.06
11103,2726.26
73940,1428.55
95314,1690.77
53227,11506.43
41145,1832.73
69529,1488.34
70331,4970.17
75142,7924.98
63738,3237.7
24350,11445.32
39671,14163.34
82940,10004.66
38607,3918.83
1707,6159.78
37846,5109.16
49350,7686.65
61183,2638.23
88737,5304.32
33121,1926.78
19983,2503.23
72008,2005.37
86098,12093.37
74420,4747.5
36183,4319.66
55178,20313.4
27363,11611.59
21962,2364.47
26383,5048.53
27235,13176.65
22737,2197.64
46103,3560.54
17986,4200.64
95495,6596.74
1415,2672.14
41040,6382.97
76407,3447.22
23973,4355.39
30132,19152.77
42891,11204.09
5520,3018.59
7798,952.87
46734,6377.99
34590,3714.46
63357,5707.77
33602,3987.81
43375,7560.16
23310,2687.01
4923,12812.91
15850,6455.34
95161,8692.81
75986,12654.6
36438,2922.02
38048,8536.52
93535,8492.69
29868,19378.45
23975,7205.13
44381,2057.46
75093,4833.74
1217,2446.12
47158,15165.07
14056,1406.97
55393,1475.56
61877,6408.84
42337,3371.33
20928,4938.75
60118,6080.59
2641,4521.42
95808,2447.61
67258,6754.42
93041,10788.51
95075,1929.82
82022,2393.41
77858,2358.33
45315,4161.63
76699,2821.78
71766,16255.02
96608,18883.15
56195,1921.53
62280,10739.13
27752,2909.33
54434,884.27
90327,13297.39
808,3077.9
92459,7279.67
69388,2462.42
10365,13459.56
24842,4052.87
91573,6307.37
96423,9973.18
66551,5230.2
20632,9739.96
19613,14010.04
62712,1937.37
96038,12480.31
48087,5497.59
56212,1181.25
65310,5056.42
62423,12301.83
21446,8072.02
84257,18294.42
13431,9122.82
53791,14621.85
38049,9521.96
16609,3201.86
73058,14957.49
93500,3941.34
66183,2874.33
58005,7838.19
50694,1374.55
3894,1680.82
77964,18665.38
28952,7684.64
21140,2091.49
75764,9683.33
46121,6064.08
84824,3397.95
29378,3559.01
38859,13072.73
68097,2570.17
80173,11405.45
44146,4491.83
29525,4696.72
95704,1870.26
17813,5662.54
65798,2149.16
95809,18656.56
26211,2861.98
3309,3142.8
42512,3028.13
11672,3301.2
381,2573.8
71904,7307.08
92090,10738.1
86503,4089.68
30814,4011.91
75794,11453.43
21294,2931.64
63867,5726.56
70843,4128.91
12093,3183.26
41212,2551.27
26073,11160.4
51416,3283.84
8447,4291.74
79400,6338.77
43532,12253.05
11010,1737.93
41011,11319.41
50376,6655.53
96596,2814.94
25325,3422.92
99575,10966.92
90217,5083.65
86553,5605.41
73203,15976.27
866,19872.86
42313,5280.17
19307,3230.83
45481,3722.53
93699,6507.03
47757,661.38
5796,1125.85
8587,12784.87
32913,12875.15
32569,8122.38
85233,4022.67
70235,5531.72
82030,8647.23
51717,2068.24
26329,14702.22
31054,11828.43
84591,6853.59
22919,14284.81
42686,6352.24
27480,3328.64
44206,2502.0
1076,3101.22
76273,1127.39
68277,10208.04
19465,4965.96
24961,15099.12
13176,3889.18
26044,5887.95
181,14988.4
8066,14177.51
45516,4231.04
442,17336.49
63765,3195.5
13323,4290.23
61988,2905.32
79693,993.02
97931,10335.36
36576,9007.86
33431,3780.99
91260,6307.31
42290,1683.57
32100,4091.04
47226,19906.72
5912,16309.23
39298,16201.84
92726,13105.01
98306,16658.8
21361,4718.71
76390,8966.29
93180,2733.92
89051,2791.45
84889,1543.7
66012,1809.92
12657,2144.53
28494,2915.28
94986,1801.3
43783,12493.15
30736,1358.68
7500,7357.51
67845,23403.31
21206,2003.87
23399,3224.01
75039,1142.62
45819,6626.58
84042,1012.28
92424,5985.38
19886,3297.74
87154,7735.62
85939,7192.05
86347,8099.42
84986,8203.73
8162,5117.82
18649,7953.14
76625,3084.03
55952,2480.84
49240,4160.85
56171,12018.6
99520,2741.28
89930,1766.89
65216,5089.45
1067,13754.24
30252,16504.42
77192,4454.95
81557,18195.94
4502,1530.91
15193,3344.07
56129,4088.39
42229,9530.32
74811,14154.29
72748,6816.56
92841,6514.64
31743,6770.76
79362,2837.39
11649,6164.59
17144,3379.49
91220,16249.68
1956,6624.91
55148,1774.35
66214,18996.08
85109,19910.24
96187,14999.91
56743,10643.6
59486,1702.78
34936,2775.25
82606,4061.16
54951,2506.89
14330,2306.83
74472,5728.97
20046,7484.33
43900,4301.42
21094,2226.97
39948,2421.93
43239,4934.1
97220,8584.3
38776,4417.23
82417,3191.99
26492,3327.91
25377,1828.7
51097,1757.9
81619,9275.55
49609,16070.13
81055,2467.59
53320,1839.08
13194,6646.27
21696,12823.05
78651,5652.43
76478,2206.27
23307,5154.95
22938,7519.28
12766,1482.69
475,5430.21
4123,4202.49
35262,5202.54
65085,1780.44
64604,1809.99
16299,6665.88
52660,7225.28
2533,6804.08
76908,12036.08
25192,1182.86
37364,3096.62
40022,744.15
28632,2064.88
2661,5086.3
19858,3101.65
30320,3370.42
79576,4008.96
25691,9706.73
89600,4806.0
51438,4634.77
95884,4615.01
38133,2201.81
18962,2420.43
22772,3509.76
89752,2943.33
2869,2928.54
46655,12730.77
53176,4368.35
16398,1719.67
56294,3857.67
94731,12265.92
59071,2810.72
7433,9258.41
6121,5738.23
20319,4757.01
67046,2217.67
74198,9210.03
14077,1919.54
27972,7157.2
23840,5578.35
62333,11707.44
21977,13622.08
57048,9209.03
71162,4400.1
27113,2704.04
48171,761.79
35213,5395.8
35988,2090.77
19304,4296.56
17978,2388.52
37703,12589.39
23460,2855.38
14601,3047.32
27686,3676.87
22667,11365.07
62568,1648.32
52776,8728.38
25732,5336.96
45089,7537.03
11366,12232.27
45332,3508.5
94434,6291.44
30519,2921.86
46909,6562.02
47007,4078.53
86565,2763.89
14443,2382.54
30803,13839.84
43533,14308.12
96206,5405.24
81916,4913.88
64466,4834.38
605,6311.18
42433,3667.46
40604,2399.24
25352,3960.81
36225,2443.86
92139,3867.15
13249,3285.29
16584,7898.82
3077,5263.91
93022,2549.65
95947,8822.07
7571,3353.32
60322,4557.95
29055,7675.35
83650,2870.65
24463,5312.74
53579,2115.25
61289,4810.09
4270,6011.77
96158,6224.45
2695,3142.99
66020,1580.57
14411,9543.83
92776,2012.74
87678,7185.72
67429,10660.34
97779,3108.79
53596,7404.32
49404,11411.2
28882,5984.81
23173,18706.53
55385,10374.39
90444,6592.63
72306,6177.39
38711,2053.04
54967,16903.13
83392,3699.71
31924,8323.88
59949,10671.94
53387,5168.71
88708,4247.98
84638,1398.75
12079,13948.09
43478,4986.13
21183,2834.28
67459,15786.29
8289,13807.94
47986,5556.65
10011,1327.49
43243,19789.75
41327,9529.43
21400,1167.4
84015,4493.76
42254,11969.07
77659,5591.83
74184,2971.22
24002,3389.81
56885,5740.35
15391,7786.56
70992,5118.56
95038,12328.46
65049,1628.52
75641,17914.78
75851,5580.15
6492,10549.39
78072,1401.49
43739,3913.42
40172,2798.56
47584,4222.13
73605,9390.71
36229,14526.58
94895,1793.81
31409,1818.01
93129,5594.12
88309,1375.32
39770,2025.24
35903,3955.88
77428,1948.56
10593,17940.95
96920,5094.0
54290,6671.99
13728,12836.33
59975,911.2
71947,6572.21
94463,2072.89
87912,2745.06
46873,2895.93
60533,1117.15
4599,3315.04
96371,13099.59
38649,12561.81
21205,15777.29
78136,4721.49
67693,9415.59
22747,4004.3
41897,1614.74
25864,5890.03
46225,1853.69
22157,4546.29
66920,3212.83
95365,10488.35
67205,11704.55
18131,13301.9
71250,4004.22
95602,1967.02
95313,3219.47
26885,12079.98
96011,2661.34
84250,5510.9
73524,5508.34
1201,7180.87
45357,2015.27
70506,5471.45
70248,11691.25
85385,2805.83
26306,2936.2
74042,4317.63
62585,2790.47
53063,3991.15
81750,3312.82
43331,4041.53
39328,3036.21
55028,9930.92
27865,5548.52
47148,4313.56
7144,3924.86
65628,4014.83
14624,3634.53
89225,9343.31
5321,17425.85
14108,3506.58
67612,3119.47
66783,18913.35
37341,2655.8
66695,9311.62
10793,3404.3
13731,4463.17
69710,2483.81
92063,4659.09
91497,12357.71
390,1672.9
75435,4086.07
32682,2186.53
64085,3992.32
97552,2891.17
33018,3798.94
57357,1895.02
44192,6187.28
20769,7172.32
58531,10447.77
89688,2218.35
10031,3135.89
44320,12783.66
20691,1803.28
64173,2763.1
69655,3866.61
55032,14297.91
84688,8255.47
56248,9641.73
86646,1537.01
70179,2288.1
83317,5412.43
54629,14795.91
39867,1957.57
49735,1040.93
96711,18514.48
33699,4176.51
69229,6365.99
62539,2654.25
69819,12280.25
46490,5478.02
1017,4247.54
6348,6276.26
64432,4700.34
70147,3194.33
43088,3603.63
40581,19030.82
42961,1892.78
72280,6060.13
28875,8232.63
79854,7309.9
65994,4040.63
85168,3500.8
94820,6171.03
36727,2762.39
19773,2665.46
11448,1575.21
